Nome,Acurácia,Acurácia Balanceada,Precisão,Recall,F1-score,F1-score Balanceada,Matriz de Confusão,Predição
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.8980243028236734,0.5097673715470215,0.5204081632653061,0.021822849807445442,0.04188911704312115,0.8537758625530736,"[[20494    47]
 [ 2286    51]]",[0 0 0 ... 0 0 0]
RForest,0.6643937407116006,0.5431037796038218,0.12738942374773266,0.39067180145485664,0.19212962962962962,0.7273153907316251,"[[14287  6254]
 [ 1424   913]]",[1 1 1 ... 0 0 0]
ADA,0.15801206399160767,0.2662262125300106,0.04998404764436882,0.4022250748823278,0.08891831811947216,0.20424392929726723,"[[ 2675 17866]
 [ 1397   940]]",[1 1 1 ... 1 1 1]
GBC,0.15949820788530467,0.3078195342306401,0.060149984376627434,0.4942233632862644,0.10724731881702958,0.19588633375293724,"[[ 2494 18047]
 [ 1182  1155]]",[1 1 1 ... 1 1 1]
ETC,0.13528280444094765,0.34875179038585213,0.07092966060009838,0.6170303808301241,0.1272334230378965,0.14155559752791974,"[[ 1653 18888]
 [  895  1442]]",[1 1 1 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.3158055774106128,0.18800268525849456,0.0047604879500148765,0.02738553701326487,0.008111019580508206,0.4298193706989855,"[[ 7161 13380]
 [ 2273    64]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.7933822886615963,0.5844088459794148,0.19311761684643042,0.3217800599058622,0.24137377627989093,0.8151274437224012,"[[17399  3142]
 [ 1585   752]]",[1 1 1 ... 0 0 0]
RForest,0.8392779089081214,0.5420878397249147,0.18515037593984962,0.16859221223791185,0.1764837625979843,0.83592308639041,"[[18807  1734]
 [ 1943   394]]",[0 0 0 ... 0 0 0]
ADA,0.14857067925517964,0.2088262499391461,0.036000433087916846,0.2845528455284553,0.06391465231390263,0.20332375556485638,"[[ 2734 17807]
 [ 1672   665]]",[1 1 1 ... 1 1 1]
GBC,0.10521024565084361,0.2607122084457529,0.05260041448731866,0.45614035087719296,0.09432376233243375,0.11364041709367048,"[[ 1341 19200]
 [ 1271  1066]]",[1 1 1 ... 1 1 1]
ETC,0.13947897543491564,0.2777103046794729,0.05421377183967112,0.4514334617030381,0.09680231224480433,0.1699791008076055,"[[ 2136 18405]
 [ 1282  1055]]",[1 1 0 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.503671649619722,0.29432918501892236,0.007965953731994761,0.03123662815575524,0.012694548300147815,0.6015230777530962,"[[11450  9091]
 [ 2264    73]]",[0 0 0 ... 1 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.06875601014074657,0.33123355343228816,0.07004261492429051,0.6611039794608472,0.12666530026644804,0.01529273077325634,"[[   28 20513]
 [  792  1545]]",[1 1 1 ... 1 1 1]
RForest,0.07172829792814057,0.2818842417860044,0.05948163341413388,0.5459991442019684,0.10727647231913909,0.040795382487527974,"[[  365 20176]
 [ 1061  1276]]",[1 1 1 ... 1 0 0]
ADA,0.08178162426785558,0.18319842984121615,0.03607991253354537,0.31065468549422337,0.06465114208112561,0.09485908598786214,"[[ 1145 19396]
 [ 1611   726]]",[1 1 1 ... 1 1 1]
GBC,0.05275810822624355,0.24913587459227884,0.05352854239793091,0.4959349593495935,0.0966276209929551,0.013830390162705462,"[[   48 20493]
 [ 1178  1159]]",[1 1 1 ... 1 1 1]
ETC,0.08077629163388408,0.24350272497367267,0.05036801847308414,0.44801026957637996,0.0905552672548002,0.07280430063857202,"[[  801 19740]
 [ 1290  1047]]",[1 1 0 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.42333245913104295,0.5085938520904276,0.10477646716178826,0.6157466837826273,0.1790803310310497,0.5171084909301207,"[[ 8246 12295]
 [  898  1439]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.12212605997027712,0.5111240932768609,0.10423263904375363,1.0,0.18878746263833915,0.058366291840676335,"[[  457 20084]
 [    0  2337]]",[1 1 1 ... 1 1 1]
RForest,0.14861438936970015,0.5226517440087732,0.1065148523942886,0.9927257167308515,0.19238742847665644,0.10927974788732388,"[[ 1080 19461]
 [   17  2320]]",[1 1 1 ... 1 1 1]
ADA,0.1976571378617012,0.4640705751526472,0.09451728851313725,0.7988874625588361,0.16903576278859211,0.2187198382873442,"[[ 2655 17886]
 [  470  1867]]",[0 0 0 ... 1 1 1]
GBC,0.16413148002447767,0.5343267252401487,0.10886382701090502,0.9995721009841677,0.19634376969951667,0.13608488875466201,"[[ 1419 19122]
 [    1  2336]]",[1 1 1 ... 1 1 1]
ETC,0.24543229303260775,0.5350441607157956,0.10983897950648264,0.8990158322635858,0.19576054041462848,0.27976757763219157,"[[ 3514 17027]
 [  236  2101]]",[0 0 0 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.6209021767637031,0.5854363160713233,0.14259927797833935,0.5408643560119811,0.22569413445228104,0.6955519493629406,"[[12941  7600]
 [ 1073  1264]]",[0 0 0 ... 1 1 1]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.7537372147915028,0.5318041708623831,0.1319490957803081,0.25288831835686776,0.1734154929577465,0.785659380383899,"[[16653  3888]
 [ 1746   591]]",[1 1 1 ... 0 0 0]
RForest,0.36148264708453537,0.6355069065975879,0.13589697940775028,0.9798887462558836,0.238690848446946,0.4285633518958111,"[[ 5980 14561]
 [   47  2290]]",[1 1 1 ... 0 0 0]
ADA,0.3161989684412973,0.5137786045367545,0.10557827968462861,0.7620881471972615,0.18546287618452567,0.38775666684715054,"[[ 5453 15088]
 [  556  1781]]",[0 0 0 ... 1 1 1]
GBC,0.21951219512195122,0.5653570906966555,0.11573317486257614,1.0,0.20745672436751,0.22878036380322664,"[[ 2685 17856]
 [    0  2337]]",[1 1 1 ... 1 1 1]
ETC,0.7785208497246263,0.4781054066449899,0.0734375,0.10055626872058195,0.08488351092649449,0.7934045868484432,"[[17576  2965]
 [ 2102   235]]",[0 0 0 ... 0 0 0]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.501398723664656,0.5260915908875445,0.11152989549426075,0.5571245186136072,0.18585397187923774,0.5942083424210098,"[[10169 10372]
 [ 1035  1302]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.8888014686598479,0.5004599273852808,0.10943396226415095,0.012409071459135643,0.02229054573405073,0.8471967360208745,"[[20305   236]
 [ 2308    29]]",[0 0 0 ... 0 0 0]
RForest,0.8428621382988023,0.5084375536475189,0.12335329341317365,0.08814719726144629,0.10282006488644871,0.8310389074916922,"[[19077  1464]
 [ 2131   206]]",[0 0 0 ... 0 0 0]
ADA,0.2143981117230527,0.5625091280852929,0.11506646971935007,1.0,0.20638495164922507,0.2206303383882872,"[[ 2568 17973]
 [    0  2337]]",[1 1 1 ... 1 1 1]
GBC,0.2067488416819652,0.5582493549486394,0.11408347571393702,1.0,0.20480238366488474,0.20828910156222924,"[[ 2393 18148]
 [    0  2337]]",[1 1 1 ... 1 1 1]
ETC,0.4898155433167235,0.7156956946184653,0.16677375597915328,0.9995721009841677,0.2858541360744004,0.5707427030650546,"[[ 8870 11671]
 [    1  2336]]",[1 1 1 ... 0 0 0]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.3855669201853309,0.4703084203864415,0.09350721420643729,0.5768078733418913,0.16092640124156868,0.4791238911304644,"[[ 7473 13068]
 [  989  1348]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.47810123262522947,0.7032943099679972,0.16217547315837613,0.9863072314933675,0.2785498489425982,0.5592445673035467,"[[ 8633 11908]
 [   32  2305]]",[1 1 1 ... 0 0 0]
RForest,0.8517352915464639,0.5120516348560901,0.13695801789401238,0.08515190415062045,0.1050131926121372,0.8360058359048027,"[[19287  1254]
 [ 2138   199]]",[0 0 0 ... 0 0 0]
ADA,0.12081475653466212,0.5103938464534346,0.10409335887042893,1.0,0.1885589801516863,0.055829669076019224,"[[  427 20114]
 [    0  2337]]",[1 1 1 ... 1 1 1]
GBC,0.14664743421627766,0.520987549932228,0.10618698441796517,0.9914420196833548,0.1918284555201391,0.10589268454901839,"[[ 1038 19503]
 [   20  2317]]",[1 1 1 ... 1 1 1]
ETC,0.8200454585191013,0.48302752646183883,0.06754130223517979,0.05947796320068464,0.06325369738339022,0.8149405311392782,"[[18622  1919]
 [ 2198   139]]",[0 0 0 ... 0 0 0]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.5817816242678556,0.5634610112253029,0.12944552628881828,0.540436456996149,0.2088638994542749,0.6639826081106686,"[[12047  8494]
 [ 1074  1263]]",[0 0 0 ... 1 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.8506425386834513,0.5853901952193175,0.2608503100088574,0.25203252032520324,0.2563656147986942,0.849501947420195,"[[18872  1669]
 [ 1748   589]]",[1 1 1 ... 1 1 1]
RForest,0.14743421627764663,0.3769444423092198,0.07668409113324785,0.6653829696191699,0.1375193455671015,0.15512112243632134,"[[ 1818 18723]
 [  782  1555]]",[1 1 1 ... 1 0 0]
ADA,0.14590436226942916,0.42065035525867395,0.08612808545445796,0.7659392383397519,0.15484429065743946,0.13861924479968019,"[[ 1548 18993]
 [  547  1790]]",[0 0 0 ... 1 1 1]
GBC,0.12977533001136463,0.4706363908895944,0.09649122807017543,0.8990158322635858,0.17427730081705445,0.08981299198640767,"[[  868 19673]
 [  236  2101]]",[0 0 0 ... 1 1 1]
ETC,0.12413672523822013,0.5065555666587236,0.10338337441183061,0.9871630295250321,0.1871653415544378,0.06447098903819186,"[[  533 20008]
 [   30  2307]]",[1 1 1 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.3695690182708279,0.39029642896492,0.06934150513112884,0.4163457424047925,0.11888325493310525,0.46933319978764365,"[[ 7482 13059]
 [ 1364   973]]",[0 0 0 ... 1 1 1]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.8901564822099833,0.5562008204387118,0.3918918918918919,0.1364997860504921,0.2024754046334497,0.8655739618215533,"[[20046   495]
 [ 2018   319]]",[0 0 0 ... 0 0 0]
RForest,0.37669376693766937,0.3891446887995511,0.06847629388346001,0.40479246897732135,0.11713719663199604,0.4773284890687503,"[[ 7672 12869]
 [ 1391   946]]",[1 1 1 ... 0 0 0]
ADA,0.16400034968091617,0.3903412686821479,0.0790753647896505,0.6747967479674797,0.14156193895870736,0.18082820192044624,"[[ 2175 18366]
 [  760  1577]]",[1 1 1 ... 1 1 1]
GBC,0.42814057172829795,0.537247712533854,0.1133976111670744,0.6743688489516474,0.19414844471820145,0.5197764573813491,"[[ 8219 12322]
 [  761  1576]]",[1 1 1 ... 0 0 0]
ETC,0.11814843954891162,0.40652071979276366,0.08384658454647256,0.7689345314505777,0.15120535150826708,0.08943957822795412,"[[  906 19635]
 [  540  1797]]",[1 1 1 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.5785470757933385,0.49510734628304365,0.09990141307919816,0.3902439024390244,0.15907901622187337,0.6616333126148431,"[[12324  8217]
 [ 1425   912]]",[0 0 0 ... 1 1 1]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.16316985750502666,0.5061084506212222,0.10336039267509911,0.9370988446726572,0.18618490967056323,0.14365401258700544,"[[ 1543 18998]
 [  147  2190]]",[1 1 1 ... 1 1 1]
RForest,0.6048605647346796,0.6108220016962225,0.15063066819555926,0.6183140778776208,0.24224643755238892,0.6826447575696203,"[[12393  8148]
 [  892  1445]]",[1 1 1 ... 1 1 1]
ADA,0.1991432817553982,0.44555817761140104,0.09044324878298744,0.7552417629439452,0.16154127768625295,0.22616500305307963,"[[ 2791 17750]
 [  572  1765]]",[1 1 1 ... 1 1 1]
GBC,0.27187691231751027,0.4708938989799605,0.09524617036911424,0.7210098416773641,0.16826442979828243,0.3337109474776558,"[[ 4535 16006]
 [  652  1685]]",[1 1 1 ... 1 1 1]
ETC,0.2088469271789492,0.43787905575242325,0.08854085095275385,0.725716730851519,0.15782616787641912,0.2442107225115387,"[[ 3082 17459]
 [  641  1696]]",[1 1 1 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.4566832765101845,0.42800150661449887,0.07681341719077568,0.39195549850235345,0.12845323236572712,0.5566092834720521,"[[ 9532 11009]
 [ 1421   916]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
Dtree,0.8988547949995629,0.5123155486203459,0.6138613861386139,0.026529738981600343,0.05086136177194422,0.8550828453089734,"[[20502    39]
 [ 2275    62]]",[0 0 0 ... 0 0 0]
RForest,0.8652417169332983,0.5665959480269244,0.2725609756097561,0.19127086007702182,0.22479255720392255,0.8545570891458603,"[[19348  1193]
 [ 1890   447]]",[0 0 0 ... 0 0 0]
ADA,0.18703558003321968,0.43635066196233974,0.08863705352625721,0.7496790757381258,0.15853051621951772,0.20803988211790286,"[[ 2527 18014]
 [  585  1752]]",[1 1 1 ... 1 1 1]
GBC,0.1917562724014337,0.4619221121300403,0.09412060301507538,0.8014548566538297,0.1684579754463282,0.20915446065019078,"[[ 2514 18027]
 [  464  1873]]",[1 1 1 ... 1 1 1]
ETC,0.17772532564035318,0.43950865918996407,0.08950017441570739,0.7685066324347454,0.1603285127655776,0.1909338513456363,"[[ 2270 18271]
 [  541  1796]]",[1 1 1 ... 1 1 1]
logreg,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.35029285776728736,0.3710294430394666,0.06452061461447542,0.3970902866923406,0.11100478468899519,0.4495649382295105,"[[ 7086 13455]
 [ 1409   928]]",[0 0 0 ... 0 0 0]
